更新提示：,#genre#
CCTV-14,http://42.176.185.28:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://42.176.185.28:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://42.176.185.28:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市频道,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁生活频道,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁体育频道,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁教育青少频道,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济频道,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共频道,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方频道,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视剧频道,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://42.176.185.28:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://42.176.185.28:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://42.176.185.28:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://42.176.185.28:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://42.176.185.28:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://42.176.185.28:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京纪实,http://42.176.185.28:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://42.176.185.28:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://42.176.185.28:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://42.176.185.28:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://42.176.185.28:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南,http://42.176.185.28:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://42.176.185.28:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://42.176.185.28:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://42.176.185.28:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://42.176.185.28:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://42.176.185.28:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://42.176.185.28:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://42.176.185.28:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://42.176.185.28:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://42.176.185.28:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://42.176.185.28:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://42.176.185.28:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://42.176.185.28:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://42.176.185.28:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
网络棋牌,http://42.176.185.28:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧电影,http://42.176.185.28:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://42.176.185.28:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://42.176.185.28:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://42.176.185.28:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://42.176.185.28:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://42.176.185.28:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
铁岭新闻,http://42.176.185.28:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://42.176.185.28:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://42.176.185.28:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
铁岭公共,http://42.176.185.28:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://42.176.185.28:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
央视文化精品,http://42.176.185.28:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://42.176.185.28:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
宜家购物,http://42.176.185.28:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
梨园频道,http://42.176.185.28:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://42.176.185.28:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0

四川移动,#genre#
东方卫视,http://112.19.214.90:8883/tsfile/live/0107_1.m3u8
贵州卫视,http://112.19.214.90:8883/tsfile/live/0120_1.m3u8
北京卫视,http://112.19.214.90:8883/tsfile/live/0122_1.m3u8
四川卫视,http://112.19.214.90:8883/tsfile/live/0123_1.m3u8
广东卫视,http://112.19.214.90:8883/tsfile/live/0125_1.m3u8
浙江卫视,http://112.19.214.90:8883/tsfile/live/0124_1.m3u8
深圳卫视,http://112.19.214.90:8883/tsfile/live/0126_1.m3u8
江苏卫视,http://112.19.214.90:8883/tsfile/live/0127_1.m3u8
湖南卫视,http://112.19.214.90:8883/tsfile/live/0128_1.m3u8
山东卫视,http://112.19.214.90:8883/tsfile/live/0131_1.m3u8
湖北卫视,http://112.19.214.90:8883/tsfile/live/0132_1.m3u8
安徽卫视,http://112.19.214.90:8883/tsfile/live/0130_1.m3u8
天津卫视,http://112.19.214.90:8883/tsfile/live/0135_1.m3u8
青海卫视,http://112.19.214.90:8883/tsfile/live/0140_1.m3u8
重庆卫视,http://112.19.214.90:8883/tsfile/live/0142_1.m3u8
海南卫视,http://112.19.214.90:8883/tsfile/live/1000_1.m3u8
新疆卫视,http://112.19.214.90:8883/tsfile/live/0110_1.m3u8
云南卫视,http://112.19.214.90:8883/tsfile/live/0119_1.m3u8
西藏卫视,http://112.19.214.90:8883/tsfile/live/0111_1.m3u8
黑龙江卫视,http://112.19.214.90:8883/tsfile/live/0143_1.m3u8
康巴卫视,http://112.19.214.90:8883/tsfile/live/1010_1.m3u8
经典再现,http://112.19.214.90:8883/tsfile/live/1009_1.m3u8
高清影院,http://112.19.214.90:8883/tsfile/live/1011_1.m3u8
军旅谍战,http://112.19.214.90:8883/tsfile/live/1015_1.m3u8

广西移动,#genre#
凤凰卫视,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰影视,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://111.59.189.40:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://111.59.63.32:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://111.59.189.40:8445/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://111.59.63.32:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://111.59.189.40:8445/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://111.59.63.32:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://111.59.189.40:8445/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://111.59.63.32:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://111.59.189.40:8445/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://111.59.63.32:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://111.59.189.40:8445/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://111.59.189.40:8445/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://111.59.63.32:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://111.59.189.40:8445/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://111.59.63.32:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://111.59.189.40:8445/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://111.59.63.32:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://111.59.189.40:8445/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://111.59.63.32:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://111.59.189.40:8445/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://111.59.63.32:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://111.59.189.40:8445/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://111.59.63.32:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://111.59.189.40:8445/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://111.59.63.32:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://111.59.189.40:8445/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://111.59.63.32:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://111.59.63.32:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://111.59.63.32:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://111.59.63.32:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.59.189.40:8445/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.59.63.32:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.59.63.32:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://111.59.189.40:8445/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.59.189.40:8445/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.59.63.32:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.59.189.40:8445/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.59.63.32:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.59.189.40:8445/tsfile/live/0113_2.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.59.189.40:8445/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.59.63.32:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://111.59.189.40:8445/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.59.189.40:8445/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://111.59.63.32:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.59.189.40:8445/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.59.63.32:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.59.189.40:8445/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.59.63.32:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.59.189.40:8445/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.59.63.32:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.59.189.40:8445/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.59.63.32:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.59.189.40:8445/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.59.63.32:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://111.59.189.40:8445/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷卡通,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.59.189.40:8445/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.59.63.32:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://111.59.63.32:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://111.59.63.32:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.59.189.40:8445/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.59.63.32:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://111.59.189.40:8445/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://111.59.63.32:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://111.59.189.40:8445/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.59.189.40:8445/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.59.63.32:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.59.189.40:8445/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.59.63.32:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.59.189.40:8445/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.59.63.32:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://111.59.189.40:8445/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://111.59.63.32:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://111.59.63.32:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.59.189.40:8445/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.59.63.32:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://111.59.63.32:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://111.59.189.40:8445/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://111.59.63.32:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
网络棋牌,http://111.59.189.40:8445/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://111.59.189.40:8445/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://111.59.189.40:8445/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://111.59.189.40:8445/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
北海经济科教,http://111.59.189.40:8445/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://111.59.189.40:8445/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
自办节目,http://111.59.63.32:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西公共大新,http://111.59.63.32:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
崇左综合频道,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0


📸土味,#genre#

1,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/974c386d568e0436-d093411316336ea6c5fdb2800488cf98-mp4_720p_1.mp4?auth_key=1667666132-9655088-0-5ba15baa38fb1fb3a7e19411bec90122
2,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/974c386d568e0436-d093411316336ea6c5fdb2800488cf98-mp4_720p_1.mp4
3,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/QykB0HpKo2LoZbuKBgwF8AToQUYyVNUZdSu3Lz-MjzP3brPZCjoM2zvXAk93iTuJ.mp4?sign=1667664387-3782386702165966662-0-9bb23a0e62575db6c9105a578d0c8db7
4,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/sr1FigysoGtZ5A7g2TbaGmhCfbz8wHOYV31R9N5FtKE6WbNRbGmqO-MiodhjN3lI.mp4?sign=1667664387-4403008547761272166-0-e5c023a18d6c0c83e7f51774809261e7
5,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/pxJ73ckgC6LqFvgvfe-UFDAK0pHf3FJUUL5b6Ml9Pzh2B35Va8_VDr2YPvg8trSR.mp4?sign=1667664387-2568259736136059209-0-f2dc9b89a3ac5cc01d782a511cd525bd
6,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/zeXx3YYW8040o-soPNaOAtjdJuid4l7tTGasjTzdY-btCBDUyJ0qJDMjCjMs4RhI.mp4?sign=1667664387-8952814177311284847-0-67166370eeebfb776c41917de4c158a4
7,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/7lpF6mv2oB4l04EC-na-8Nx00gD5mr9zZDcxUGkjgluwY4wgZX6XeFF2T_GD5yai.mp4?sign=1667664387-1012130022268192550-0-28b688ffddd53dbd1214c22da610419d
8,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/WURiljz7N7TYRw_lPiCIeVFdu91xjsAXdn3JaaLetjrbe1tCyLzb7ivcS0VPlRSS.mp4?auth_key=1667666280-2052280369-0-9484bb434beb8af5edeb2d96682a6108
9,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/52C11rfbjPB3-lPBp79ZJ9f1ImM1cn9mtNMz2_sxh0IVjffQ7L7pxDTtsZgXVHbP.mp4?auth_key=1667666280-1270248833-0-8229601783f35d838896b03d95c30f09
🎬杂1,#genre#
1,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/WggNn3hpYUHqZKyhGWX4V6Q8DXowqpdgiK4CcPbhP6XRz9U4u-XaL64yBmuYZ7W2.mp4?sign=1667664581-5966973921242086882-0-6fe11343558ce6717d4e567b055ecab7
2,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/2huiCqlCCyEPsPxTw6RFun1FJjzeFdJSWexcA6hJNyLKP9kjUL64LRiN22A55LBq.mp4?sign=1667664581-7249889586996071738-0-5706c2b955699e050787f7db90896021
3,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/rO3ZV7pzXtlxnnYSlPW7yU-rNAFiGObDHvc4jMOdF0nS7zGK0V2O2T1eEXEtal6e.mp4?sign=1667664636-2154897086219084472-0-028d64c95dd70f364257c01a6cfa3795
4,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/2c66278dcce36d02-cea43de8888a53389975bf63e7a3dea6-mp4_720p_1.mp4?sign=1667664644-2057998339615352974-0-148c2fa019b6940b062f330e6f60acd3
5,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/ledJO_na7_jswXJZLrmZq-gO7hMNUzfkpM_S8I5JRXeC7dYDcbU2CI5K49e-7Rqa.mp4?sign=1667664661-4542872545433815192-0-df216c7e4105cffdc6d218850906fed5
6,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/hk-U1uI-GGx7kY9Tf656LzBvD4XWadz03RWI1D9EYsh3sQIUAl12enN3zZqTDyt8.mp4?auth_key=1667666472-803672863-0-c83b9d4143cdf50e0ded90976af3549e
7,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/syLjonWCaYkyyduOFYmmCLnFOIn1y9_v3SyPj_W2vkwFtmOjVXTKw95CsF_ozBJq.mp4?auth_key=1667666491-1779394870-0-6683858206023e5573a373ae776c98e5
8,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/6DEN0n0ae4yzu9qgcyaFyzNZ1EERKvqjCRnZ-ncZUMxWBnmjJOPB5MAYI3n5Jb6I.mp4?sign=1667664711-5634675808359283236-0-77447444785340179cff98f8c777da3f
9,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/ADHE2FQD_hXVBNx3nSfIzV2CgltNo9nRSv5MZD_nNVuBDa6hTRuIWv5EnkraAqDV.mp4?auth_key=1667666521-1425530330-0-3e60eb634d6a4d62eab50728ace6508a
10,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/sKPJzGOu4ThHpYSkU-pgv01ChpzmIQ5CAAQJGNX3fd9e2bqWD5vMXYX4MPYZMe0S.mp4?auth_key=1667666521-1367285406-0-bc536a629df0cd1a2924adf6fdb441a0
11,http://ali-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/W5FV97OkyFPOkJB29bv7Ke_SeQfY7NilDMUngm393ZDlpUbdxLbumFNRu5hTrMXn.mp4?auth_key=1667666584-2092546523-0-6efeb704431cea1b8be03be56ef6e27b
12,http://tx-tv-video.yximgs.kstv.aisee.tv/mediacloud/kwai_tv/tv_video/-AEZRNqKEu2CVm_K5FF_T0RGMI9KlbhmQzwyad98lNhKtXqn-0FVMCO6zkDB_sp8.mp4?sign=1667664791-973150108866496526-0-650d93643e786f0408dbcfb19f33bd7f
